t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95,t96,t97,t98,t99,t100,t101,t102,t103,t104,t105,t106,t107,t108,t109,t110,t111,t112,t113,t114,t115,t116,t117,t118,t119,t120,ISIN, Nom
79.34047619,79.738095238,83.506521739,85.732352941,87.640909091,89.076190476,90.65,90.609090909,90.588095238,89.963636364,89.671428571,89.842105263,89.490909091,90.005,92.522727273,92.652777778,93.554545455,99.1275,98.4,89.210869565,80.0025,82.008695652,86.031818182,80.122222222,85.575,80.2175,84.6525,89.147619048,86.420454545,87.42,87.160869565,85.702272727,85.104761905,84.934782609,83.664285714,81.471052632,79.097727273,77.96,78.830952381,79.72,79.10952381,86.202380952,85.082608696,87.95,88.754545455,89.02173913,88.445,85.985,83.492857143,84.035,86.695652174,88.86,89.545238095,89.311363636,89.525,89.543181818,92.370454545,92.671428571,95.497619048,93.654347826,96.1,96.6175,96.621428571,94.952380952,91.695454545,89.956818182,93.645238095,99.563043478,98.547727273,96.161904762,93.963636364,95.795238095,98.470454545,108.485,115.62173913,109.5,107.51818182,112.11363636,118.77142857,122.90454545,115.16190476,110.56363636,110.32727273,108.38947368,108.16818182,108.479,107.55272727,110.47105263,116.74545455,118.523,118.61909091,116.72272727,116.067,112.42904762,114.48863636,115.41666667,111.885,96.897619048,84.649473684,79.731818182,74.751904762,58.252857143,52.536956522,50.884285714,52.467272727,46.495652174,40.305263158,36.824761905,36.422380952,36.6045,33.654090909,36.734,43.027,42.533181818,42.847727273,45.8615,50.388636364,56.854090909,54.810952381,56.026190476,FR0000045304,CrAgtour
67.326190476,64.504761905,66.930434783,69.819444444,72.470454545,77.30952381,84,91.115217391,92.085714286,89.559090909,91.813636364,87.857894737,89.777272727,92.9725,102.70909091,103.62631579,105.79545455,106.92,101.4047619,94.736956522,86.0775,90.032608696,98.272727273,92.838888889,85.440909091,82.01,83.4175,82.676190476,79.426190476,88.375,85.180434783,80.026190476,73.769047619,79.013043478,82.183333333,76.039473684,71.118181818,72.2125,68.192857143,69.8725,72.252380952,69.873809524,67.797826087,69.580952381,75.604545455,77.456521739,75.65,75.0475,75.366666667,74.7525,76.330434783,78.4025,76.504761905,76.018181818,78.111363636,82.561363636,80.786363636,86.407142857,87.802272727,87.454347826,90.235714286,91.195,89.478571429,89.95952381,90.681818182,87.831818182,89,93.352173913,89.781818182,90.630952381,88.497727273,87.197619048,87.243181818,92.725,97.952173913,94.763888889,94.586363636,90.463636364,89.545238095,90.281818182,90.497619048,89.820454545,89.186363636,88.163157895,88.527272727,90.2515,93.250454545,99.786315789,101.26272727,97.930952381,99.051363636,98.66173913,99.4005,98.635652174,95.467272727,91.447894737,80.630454545,68.33,68.456315789,69.075454545,68.951904762,61.522857143,53.716086957,52.7895,51.99,41.466086957,31.644,25.272857143,26.23,29.107,30.752272727,35.467,38.1985,37.729545455,36.553043478,38.15952381,44.071818182,58.838095238,55.706,52.709047619,FR0000045072,CredAgr
12.517142857,18.22,23.673913043,24.078888889,31.745454545,30.738095238,29.428,29.397391304,30.063809524,28.389090909,27.265454545,27.392631579,29.231818182,27.589,25.149545455,22.044736842,21.42,17.8105,17.666363636,15.223478261,13.7825,12.731304348,14.160909091,19.852222222,22.612727273,23.439,25.385,24.817619048,26.822272727,24.9255,25.03,21.042272727,13.279047619,9.8334782609,13.838571429,13.506,12.169090909,10.4875,8.6328571429,8.8425,10.848571429,13.954285714,14.133043478,18.255714286,17.618181818,14.992608696,16.4905,15.573333333,18.535238095,18.4125,18.302608696,18.723,17.733809524,18.645909091,18.749090909,17.806818182,17.748636364,17.419047619,18.305454545,17.955652174,21.045714286,23.786,26.002857143,23.572857143,22.588636364,23.486818182,24.322857143,25.740434783,26.185454545,27.796190476,27.411818182,26.807142857,29.723636364,29.7795,32.049130435,34.554444444,34.969090909,33.583636364,36.500952381,35.98173913,34.36952381,32.296363636,32.875,31.419473684,32.793636364,36.165,34.659545455,33.523157895,38.804545455,43.255238095,44.394090909,36.784782609,34.393,34.255652174,28.234545455,27.872631579,22.717727273,19.083809524,17.906842105,19.425,20.796666667,18.745714286,16.022173913,17.43,17.367272727,11.477826087,9.6995,8.9776190476,8.9504761905,8.3345,7.8972727273,8.336,11.066,13.374090909,12.57173913,13.746666667,16.588181818,18.856190476,16.586666667,17.831363636,FR0000050395,CrossWood
10.22,13.3905,22.776521739,19.365882353,21.805454545,23.06952381,23.744,24.067391304,25.854761905,18.96,11.109545455,7.7973684211,6.2372727273,4.9865,4.0922727273,3.8994736842,3.9145454545,3.1775,2.4809090909,2.5926086957,1.4045,1.2939130435,2.3863636364,2.9444444444,3.8654545455,3.6465,3.8395,3.9376190476,3.1963636364,1.702,1.5952173913,1.2813636364,0.919047619,0.9639130435,1.3738095238,1.5055,1.3336363636,1.4215,1.2033333333,1.1784210526,1.3023809524,1.4580952381,1.5460869565,1.5114285714,1.66,1.647826087,2.3345,3.1552380952,3.2776190476,4.038,4.0382608696,4.197,3.5628571429,3.0909090909,3.0268181818,2.59,2.7322727273,3.0828571429,3.4568181818,3.612173913,4.2823809524,5.0405,4.880952381,4.5752380952,4.4063636364,4.8981818182,4.9895238095,4.9530434783,5.3004545455,5.0252380952,4.9995454545,4.9023809524,5.3454545455,5.498,5.2008695652,5.0944444444,4.675,4.0986363636,3.240952381,3.2065217391,3.4614285714,3.6640909091,3.7586363636,4.0689473684,4.1513636364,3.9215,3.7577272727,3.8710526316,3.8031818182,3.769047619,3.5740909091,3.5552173913,3.7245,2.8339130435,2.1827272727,2.0573684211,1.4490909091,1.2676190476,1.1105263158,1.0763636364,1.0871428571,0.9580952381,0.7926086957,0.8580952381,0.6786363636,0.4382608696,0.4695,0.4247619048,0.41,0.4252631579,0.3719047619,0.5285,0.6847368421,0.6257142857,0.6686956522,0.9271428571,1.0086363636,1.0471428571,1.1547619048,1.2840909091,FR0000120644,Danone
28.876190476,27.021428571,26.365652174,30.362777778,32.703181818,33.568571429,36.2755,39.093478261,39.02952381,38.835454545,40.548181818,38.594210526,36.81,36.6255,35.312727273,35.053157895,36.608181818,38.5805,38.497272727,36.772608696,36.019,33.92173913,32.63,32.557777778,33.161818182,32.814,33.652,35.096190476,36.766363636,35.1255,32.061304348,31.680909091,31.208095238,31.159565217,32.997619048,32.0395,31.052272727,28.1795,28.154285714,31.251,29.900952381,30.07,29.912608696,30.787619048,32.708181818,32.895652174,32.282,32.116666667,33.209047619,34.276,33.923913043,34.895,34.975238095,35.978636364,34.685454545,33.110909091,32.438636364,32.427619048,33.773181818,33.610869565,34.681428571,36.295,37.740952381,37.158095238,37.180909091,37.065,40.195714286,42.103043478,45.621363636,43.119047619,42.440909091,44.429047619,43.902727273,46.264,49.189130435,49.792222222,47.960454545,46.570909091,49.797619048,52.697826087,54.416666667,56.752272727,58.772727273,58.428947368,57.834090909,60.8125,59.7,61.080526316,59.111818182,57.919047619,58.093181818,53.917391304,56.0055,56.452173913,59.257727273,59.964210526,57.697727273,53.104285714,54.193684211,57.109090909,55.50047619,51.333809524,44.513913043,48.247142857,48.572272727,44.503913043,43.5665,43.451904762,42.954761905,38.3545,35.9575,36.9895,38.24075,34.483636364,36.08673913,36.999761905,40.189090909,41.177727273,41.463571429,41.672272727,FR0000121725,DassauA
198.98571429,201.21428571,190.83043478,173.85555556,183.78181818,182.06666667,183.74,193.94090909,199.83333333,198.99090909,205.41363636,211.92105263,214.34090909,214.445,245.80454545,248.07894737,276.74090909,298.18,290.56818182,300.12608696,274.26,279.96521739,314.46818182,309.55555556,317.15,301.425,324.605,363.97142857,387.53636364,364.89,351.87826087,352.74090909,329.8047619,310.1173913,303.1047619,284.82,269.9,240.3,222.565,224.485,242.76190476,267.47619048,268.89565217,271.74285714,283.65909091,295.96086957,326.185,318.66666667,340.10952381,375.875,399.17391304,412.79,394.66666667,409.15,424.88636364,421.7,418.55,422.81904762,428.05909091,435.16521739,462.36666667,517.375,526.9047619,501.57619048,503.93181818,543.45454545,544.23809524,554.58695652,546.75,566.4047619,555.56818182,571.16666667,592.34090909,612.475,671.60869565,673.44444444,616.97727273,588.15909091,593.85714286,583.36956522,614.16666667,634.52272727,632.15909091,643.86842105,689.95454545,687.0995,648.43545455,677.63263158,714.59681818,755.10285714,802.70681818,785.84565217,781.1615,746.3573913,714.59863636,634.54736842,568.54227273,562.63285714,543.68684211,534.73954545,554.162,583.38190476,542.87782609,531.1415,545.10952381,434.04304348,422.3025,409.99238095,399.83380952,371.4415,323.43409091,320.8425,343.299,392.35636364,385.27521739,414.12714286,487.56545455,487.27333333,509.33904762,513.42681818,FR0000130650,DassauS
63.138095238,92.816666667,103.79565217,79.541666667,78.854545455,91.038095238,100.2575,89.506521739,94.264285714,83.061363636,84.731818182,79.7,71.15,61.7575,53.109090909,50.246315789,55.356818182,50.264,41.863181818,46.795652174,36.964,40.19,50.674545455,54.233333333,54.886363636,51.1825,55.1325,52.055238095,46.826363636,41.883,38.100869565,31.96,25.972857143,19.67173913,25.23952381,23.235,22.580909091,21.6515,21.746666667,22.984,27.174761905,30.081428571,30.193913043,30.438571429,33.297272727,35.163913043,36.1095,36.337619048,36.803333333,36.0535,33.027826087,34.273,34.702380952,37.13,36.685909091,35.806818182,36.780454545,39.75952381,39.200909091,37.873913043,37.064285714,35.981,35.410952381,35.276190476,37.595909091,39.202727273,41.121428571,39.974347826,41.159090909,42.725238095,44.870909091,47.511904762,48.624090909,47.2445,46.479565217,45.556111111,42.384090909,40.535,38.803333333,41.057391304,43.448571429,43.836363636,42.624090909,40.576315789,40.648181818,41.0255,39.290909091,41.044210526,43.245454545,44.92047619,45.641363636,43.331304348,44.28,46.754347826,39.833636364,39.451052632,36.13,36.851428571,36.221052632,37.544090909,40.450952381,40.987619048,39.217391304,41.293333333,39.427272727,32.95,30.226,30.113333333,30.745238095,29.0355,27.777045455,29.59525,31.09075,32.212045455,31.100652174,35.194285714,37.695227273,38.709772727,38.891190476,38.733636364,FR0000032195,Delachaux
5.9244444444,6.0494444444,6.271875,6.2907142857,7.004,7.0614285714,7.8063157895,8.1673913043,7.9247619048,7.9863636364,9.3168181818,9.6484210526,12.060909091,15.918,15.178181818,15.247368421,19.114545455,19.4805,19.03,17.437826087,14.894,11.866521739,11.552727273,13.381666667,15.168181818,16.2555,16.4975,16.735238095,16.863636364,16.155,14.092608696,13.839545455,10.91952381,10.360434783,10.428095238,10.6525,10.470909091,9.9565,8.9171428571,10.1335,10.55952381,11.914761905,13.796956522,15.15952381,14.508636364,13.853043478,14.8905,14.674761905,15.99,16.8275,18.993913043,18.688,18.817142857,19.144090909,20.686363636,19.955,20.787272727,21.925714286,20.509090909,19.412608696,20.025714286,22.202,22.46,22.598095238,23.376363636,24.368181818,25.408571429,26.797391304,29.190909091,33.475238095,33.485454545,34.983809524,37.479090909,39.07,38.903478261,39.765555556,45.262727273,45.016363636,45.017142857,43.840869565,46.104761905,50.196363636,51.220454545,51.121052632,57.570454545,63.0625,66.366818182,70.775263158,66.709090909,69.021428571,71.930454545,61.645652174,62.279,67.524347826,70.088181818,68.208947368,54.515,50.00952381,52.651578947,55.873181818,63.394761905,64.572380952,63.247826087,69.943333333,63.167272727,47.044347826,49.2545,46.804285714,41.314761905,42.6455,39.784545455,41.336,43.9205,46.062272727,46.066956522,48.737619048,47.805,49.711428571,44.785714286,40.941363636,FR0000054132,Delfingen
47.097142857,42.634761905,39.695652174,37.497647059,35.693181818,35.055714286,33.152,32.735217391,32.464761905,28.15,23.630454545,22.936842105,25.026363636,23.4775,20.367727273,21.376842105,18.211818182,15.9745,18.857727273,18.887391304,16.5565,12.12826087,12.605909091,11.392222222,12.282272727,13.4985,15.214,15.248095238,15.521818182,15.223,14.387826087,14.745454545,14.293809524,14.422608696,17.930952381,20.031,20.142272727,17.893,15.369047619,18.380526316,19.732857143,19.752857143,17.73,17.777142857,18.319545455,17.627826087,16.911,17.262857143,17.615238095,17.1595,16.293913043,16.2305,15.943333333,15.342727273,15.842727273,15.793181818,14.223636364,15.631428571,14.991363636,13.654347826,13.409047619,13.8405,13.870952381,14.274761905,14.064090909,13.353636364,13.133333333,13.106956522,13.751363636,14.28952381,14.195,13.648095238,14.499090909,14.8,14.826086957,17.002222222,17.923636364,17.719090909,17.217619048,16.87173913,16.741904762,17.072727273,17.702272727,17.604736842,17.847272727,18.007,17.010909091,16.976842105,16.183636364,16.328095238,15.838095238,14.243913043,15.56,14.51173913,15.579545455,16.885263158,15.810454545,16.296842105,17.792777778,18.396363636,18.641428571,18.757,17.22,16.75952381,14.713636364,14.854545455,11.819,11.29,11.451578947,11.275,7.6895454545,8.2925,9.184,8.5859090909,8.5126086957,8.8414285714,9.3568181818,9.4105,8.9726315789,7.3352631579,FR0004152502,DeltaP
20.236666667,19.945714286,18.206086957,19.523529412,19.96,19.1335,18.577222222,18.79875,20.747,19.882727273,19.1795,17.873684211,19.355238095,19.487777778,19.6545,20.2,20.288636364,19.391052632,19.175294118,18.552727273,17.01,16.357391304,17.02,14.808888889,15.307272727,14.5345,14.919,14.93952381,13.450909091,15.2025,15.397391304,15.789047619,14.766666667,14.054782609,14.063333333,13.934210526,13.608095238,12.7735,12.216666667,13.4275,13.949047619,13.768095238,13.762173913,13.563125,13.474545455,14.202173913,14.765555556,15.1405,15.867222222,15.735882353,17.317272727,18.067222222,17.666842105,16.860454545,16.602631579,18.127222222,17.278095238,18.7025,19.479,22.140434783,23.332,25.471,24.63,26.232380952,27.146818182,26.626818182,24.957,25.555652174,26.675909091,28.755238095,28.832727273,29.300952381,30.982727273,36.8175,39.906956522,39.49,40.315454545,36.786818182,36.762857143,38.833478261,38.183333333,39.607272727,40.230454545,40.025789474,40.561818182,41.035,40.758181818,43.104210526,42.643636364,44.937619048,46.678181818,49.245217391,50.0705,53.883478261,52.627272727,47.810526316,43.445909091,44.567619048,41.763684211,39.818181818,39.804285714,39.534761905,36.43173913,37.217619048,38.373181818,33.415217391,30.775,26.48,26.971904762,23.9755,18.048636364,16.2165,16.2215,17.5155,18.583913043,20.72,20.320454545,19.738181818,19.55,20.174736842,FR0000053381,Derichebg
85.933333333,139.76190476,217.10434783,141.67777778,132.47727273,119.14761905,101.92,92.626086957,114.21904762,95.102272727,79.411904762,61.805263158,57.506818182,70.455,52.451363636,49.852105263,52.014090909,38.9095,24.708636364,20.422608696,15.81,20.180434783,19.740454545,18.407222222,17.93,19.4255,23.1555,22.93047619,17.694545455,12.281,11.006956522,9.6472727273,5.4985714286,3.84,6.7366666667,5.8745,4.9531818182,4.104,3.5819047619,3.8715,4.4857142857,5.0842857143,5.0160869565,5.0214285714,6.8663636364,6.8169565217,9.12,8.5747619048,9.7442857143,11.071,10.669565217,10.385,10.448095238,10.840454545,11.404545455,11.355909091,11.265,12.117619048,13.026818182,12.543478261,14.44952381,16.55,17.121904762,16.796190476,16.697727273,16.99,16.923809524,18.779565217,21.036363636,20.538571429,20.587272727,20.879047619,22.355454545,24.0945,25.695217391,27.424444444,27.531363636,25.24,27.451428571,26.619130435,27.918095238,26.935,26.956818182,27.3,30.41,33.185,32.271363636,34.268947368,34.676818182,32.265714286,32.617272727,31.137826087,30.508,30.452173913,27.060909091,26.058421053,20.015454545,20.271428571,19.802631579,20.851818182,23.688571429,23.007619048,20.95826087,20.88047619,19.706363636,15.136956522,12.571,9.9538095238,10.45047619,9.9975,8.7877272727,11.057,12.5405,13.071818182,13.071304348,15.128095238,17.299090909,19.158095238,19.697619048,18.419090909,BE0003796134,Dexia
14.497619048,14.268095238,14.129565217,14.424444444,14.426363636,15.241904762,15.819,15.93,15.861904762,17.028181818,18.121363636,18.884736842,18.369545455,17.9275,17.463181818,16.946315789,17.934090909,17.951,18.390454545,17.320869565,15.837,17.152173913,17.090454545,15.407222222,16.127272727,16.715,17.0135,17.704285714,17.985,15.522,13.79826087,13.345,11.525714286,9.8843478261,10.982380952,11.824,11.065,9.5275,8.55,9.728,10.874285714,11.44952381,11.37,11.89952381,12.385909091,13.328695652,13.3105,13.212380952,14.246666667,14.591,14.356086957,14.2055,13.491428571,13.876363636,13.551818182,13.87,14.815454545,15.586666667,16.106363636,16.79,17.253809524,17.645,17.971428571,18.266666667,17.899090909,18.028181818,18.387142857,18.323043478,18.122272727,18.305238095,18.372272727,19.036190476,19.806363636,20.6775,21.055217391,21.16,20.881818182,18.305,18.665714286,19.59826087,19.868571429,20.98,21.328636364,20.718947368,21.994090909,22.9535,21.788181818,23.216842105,24.2,23.746190476,23.089545455,20.05173913,21.0175,22.183913043,18.563636364,17.548421053,16.668636364,16.062380952,16.333684211,17.997272727,16.486190476,13.182380952,9.0565217391,9.0771428571,10.009090909,5.5582608696,4.229,3.1419047619,2.9661428571,2.20285,2.0538181818,3.32435,4.3822,5.5789545455,5.3956956522,6.144047619,6.0385454545,6.3131363636,5.4005238095,4.712,FR0000063224,DiagMedS
27.110952381,25.67,24.456086957,24.186666667,25.472727273,27.657619048,28.258,29.700434783,28.552380952,26.609545455,26.843181818,29.858421053,29.396363636,27.5845,26.785454545,27.114736842,26.990454545,25.5925,27.277272727,25.98047619,22.607,22.44,23.433636364,25.574444444,27.082857143,28.208,29.743,28.64952381,28.469047619,28.532,28.657826087,29.337272727,26.131904762,20.455238095,23.655263158,22.376,23.031818182,23.0135,21.290952381,21.961,21.30047619,21.466666667,21.818695652,20.897142857,19.985,18.330869565,18.3365,18.83952381,19.09047619,19.4715,19.465217391,18.1545,17.245238095,16.771363636,16.197272727,15.015909091,14.710909091,12.976190476,13.813636364,16.533913043,17.66,18.4455,17.9,16.74,16.408636364,15.746818182,15.996666667,17.957826087,17.065909091,16.609047619,15.542272727,15.426190476,17.005454545,16.1925,15.039565217,15.461666667,14.837142857,13.284285714,13.534761905,12.455217391,12.571428571,12.64,13.309090909,12.282105263,12.839545455,14.3375,13.347727273,13.516315789,14.688636364,16.07047619,16.390454545,15.083913043,15.062,14.886086957,13.952727273,13.196842105,9.9190909091,8.1895238095,7.4047368421,8.3377272727,8.5685714286,8.9335,7.775,8.170952381,7.9295238095,6.5834782609,5.946,5.6347619048,5.9975,5.3685,4.3195454545,5.3655,6.237,6.9472727273,7.122173913,7.6114285714,8.0477272727,8.1019047619,8.0333333333,7.9214285714,NL0000235190,EADS
